-2.000000000000000000e+00,-1.499821876596247350e+01,-1.499821876596243975e+01,-1.311949693432731223e+01,-1.311947524336558146e+01,-1.294686468503508969e+01,-1.294686468501428322e+01
-1.800000000000000044e+00,-1.370889595790085203e+01,-1.370889595790067794e+01,-1.204289355908696102e+01,-1.204289355847155996e+01,-1.187731585122191902e+01,-1.187731585121751721e+01
-1.600000000000000089e+00,-1.244727653907136578e+01,-1.244727182039691016e+01,-1.099682606676862839e+01,-1.095118382605354235e+01,-1.085960446307729299e+01,-9.465511816468460182e+00
-1.399999999999999911e+00,-1.122538364245994202e+01,-1.122538364245992248e+01,-9.995065758789420940e+00,-9.933028076716109211e+00,-9.933028076716070132e+00,-9.766159885049587430e+00
-1.199999999999999956e+00,-1.006359384065597773e+01,-1.006359384038431060e+01,-9.113170033102488077e+00,-9.113170033102163003e+00,-9.063370269915068889e+00,-9.056136971559098470e+00
-1.100000000000000089e+00,-9.515943317177429250e+00,-9.515943317176834171e+00,-8.736755707958662853e+00,-8.736755707958222317e+00,-8.629072573023286452e+00,-8.628951179865243404e+00
-1.000000000000000000e+00,-8.999980665945827241e+00,-8.999980665944699254e+00,-8.381751334678941845e+00,-8.381751334678101628e+00,-8.233579733405015588e+00,-8.232667373007446443e+00
-9.000000000000000222e-01,-8.527408519801129572e+00,-8.522161622106080969e+00,-8.048626950371582822e+00,-8.047376429921094143e+00,-7.878864296049165716e+00,-7.731688472225763498e+00
-8.000000000000000444e-01,-8.115752519045342339e+00,-8.115752500150556159e+00,-7.728921141909164128e+00,-7.728921141909134818e+00,-7.661702261868487795e+00,-7.163200963903423535e+00
-5.999999999999999778e-01,-7.534548954938136589e+00,-7.309643418377400614e+00,-7.288409076303739909e+00,-7.287263575217283851e+00,-7.120476541268709880e+00,-6.775151401846409627e+00
-4.000000000000000222e-01,-7.214641739546523880e+00,-7.113190415086628526e+00,-7.107931091419829706e+00,-6.663162546866794322e+00,-6.611534047415358550e+00,-6.379453748002926083e+00
-2.000000000000000111e-01,-7.050855238960815896e+00,-7.039616637111993036e+00,-6.249360205639959531e+00,-6.242850775156150611e+00,-6.191731259699034595e+00,-6.177361686392504936e+00
-1.000000000000000056e-01,-7.012552615178115900e+00,-7.012552615177163773e+00,-7.007528489552439233e+00,-6.106697761588018025e+00,-6.106697761588016249e+00,-6.099442910195359779e+00
1.000000000000000056e-01,-7.012552615178134552e+00,-7.011104879788342181e+00,-7.007266164262603958e+00,-6.107775335655571958e+00,-6.106697761588016249e+00,-6.102138458805196564e+00
2.000000000000000111e-01,-7.050855238960475724e+00,-7.039618496918139456e+00,-7.027086613673729332e+00,-6.249360202203453341e+00,-6.242850775155055487e+00,-6.177348338844451447e+00
4.000000000000000222e-01,-7.214641739546522992e+00,-7.113190997750174382e+00,-7.102330753836493038e+00,-6.663162546726421276e+00,-6.611534048308793210e+00,-6.556015615987212719e+00
5.999999999999999778e-01,-7.534548954938022014e+00,-7.288408224997072971e+00,-7.287264177721792358e+00,-7.253307930335539666e+00,-7.120476541268712545e+00,-7.009789597950252471e+00
8.000000000000000444e-01,-8.115752519044661994e+00,-8.115752154549083386e+00,-7.728921141922596050e+00,-7.728921141909112613e+00,-7.661702244367811332e+00,-7.506557436793340976e+00
9.000000000000000222e-01,-8.527408519801133124e+00,-8.522161622511630341e+00,-8.048626950289133219e+00,-8.047376174388094938e+00,-7.885505397736112698e+00,-7.878864296296063330e+00
1.000000000000000000e+00,-8.999980665945845004e+00,-8.999980665907923338e+00,-8.381751334678114063e+00,-8.381751334673506193e+00,-8.241200522894205349e+00,-7.487873363728565934e+00
1.100000000000000089e+00,-9.515943309693705388e+00,-9.515833282523301406e+00,-8.736764767945096821e+00,-8.736755707959037665e+00,-8.629072397576555531e+00,-8.628951444685210248e+00
1.199999999999999956e+00,-1.006359384065687124e+01,-1.006359384039807203e+01,-9.113170033102489853e+00,-9.113170033100015388e+00,-9.063370269915070665e+00,-9.056136971559110904e+00
1.399999999999999911e+00,-1.122538364245992071e+01,-1.122538318131848101e+01,-9.995065531382017809e+00,-9.973187325358139788e+00,-9.933028082206671883e+00,-9.933028076714874643e+00
1.600000000000000089e+00,-1.244727654817317486e+01,-1.244727652999799972e+01,-1.099697404521645261e+01,-1.095101445579483723e+01,-1.085960446308419058e+01,-9.464627620688451870e+00
1.800000000000000044e+00,-1.370889595790080939e+01,-1.370879787611133871e+01,-1.204280170237429104e+01,-1.187731585122548417e+01,-1.187731584808307339e+01,-1.153653545960959548e+01
2.000000000000000000e+00,-1.499821876596322312e+01,-1.499821876588780079e+01,-1.311947508727405065e+01,-1.294686468503602050e+01,-1.294686468503571675e+01,-1.112155194748489606e+01
